x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,dist_w1,dist_w2,dist_w3,dist_w4,dist_w5,dist_w6,dist_w7,dist_w8,dist_w9,dist_w10,dist_w11,dist_w12,dist_w13,dist_w14,dist_w15,dist_w16,dist_w17,dist_w18,dist_w19,dist_w20,sign
0.2789487540721893,0.5724812150001526,4.699867020008242e-07,0.3524670898914337,0.5772367715835571,-0.022377461194992,0.4154881238937378,0.5416228175163269,-0.0219837687909603,0.4571090042591095,0.4929857552051544,-0.0200975686311721,0.4756523966789245,0.4478015601634979,-0.0177457444369792,0.4010587036609649,0.4493079483509063,0.0052511454559862,0.4459634721279144,0.3938668966293335,-0.0033231154084205,0.4727263152599334,0.3592550158500671,-0.0141511932015419,0.4946675300598144,0.3305194079875946,-0.0217182729393243,0.3732183575630188,0.4220200479030609,0.0087932925671339,0.4120750725269317,0.3544327020645141,0.0030443856958299,0.4371667206287384,0.3092688024044037,-0.0084580378606915,0.4578877687454223,0.2739680707454681,-0.0172817707061767,0.3408302664756775,0.4048837125301361,0.0076723983511328,0.3738334774971008,0.340404599905014,-0.0006781635456718,0.3978292346000671,0.3038578033447265,-0.0103118158876895,0.4191407859325409,0.2768694460391998,-0.0169955845922231,0.3019160330295563,0.3938295543193817,0.0037830786313861,0.3228122889995575,0.3445160090923309,-0.0052209380082786,0.3406670689582824,0.3154881000518799,-0.0098850559443235,0.3599243760108948,0.2910138368606567,-0.0127072250470519,0.0769956675665702,0.1416987895543523,0.1961237722229758,0.2335642683959103,0.1735225143850312,0.2445568175172885,0.2884708387252606,0.3248873807347222,0.177771298795582,0.2554937104540952,0.3072218179764719,0.3484651261007508,0.178821427397164,0.2507252012800275,0.2939344300688417,0.3276110340275604,0.1801616493454188,0.232205529439697,0.2644850376602201,0.2931593795500205,HELLO
0.271416962146759,0.5965772867202759,3.809002464549849e-07,0.3435192108154297,0.5893400311470032,-0.0202126633375883,0.401875227689743,0.5453199744224548,-0.0197277646511793,0.4355212152004242,0.4895546734333038,-0.0180043336004018,0.4477282166481018,0.4398195445537567,-0.0161734763532876,0.3773536086082458,0.4510919153690338,0.000828584015835,0.4165201783180237,0.3884300291538238,-0.0083158826455473,0.4390356838703155,0.3508132994174957,-0.0185985211282968,0.4579112529754638,0.3182567954063415,-0.0263144690543413,0.3473685085773468,0.4250165820121765,0.0020662928000092,0.3789834380149841,0.3483936786651611,-0.0063954996876418,0.4000235199928283,0.2995668053627014,-0.0193921700119972,0.4178217947483063,0.2598331570625305,-0.0292491391301155,0.3140835762023926,0.4128709733486175,-0.0005359065835364,0.339160144329071,0.3400552272796631,-0.0113446032628417,0.3598598539829254,0.2957208752632141,-0.0239035710692405,0.378558874130249,0.2602930068969726,-0.0326902903616428,0.2753580212593078,0.4108092784881592,-0.0054093115031719,0.2895717620849609,0.3533141016960144,-0.0175053626298904,0.3035969138145447,0.3135875463485718,-0.025679524987936,0.3186160027980804,0.2786447703838348,-0.0310171991586685,0.0752308400104129,0.141548121991704,0.1967440351556407,0.2364746114309945,0.179970142693491,0.2538688330911118,0.2980635712123632,0.3360578636560433,0.187632568593821,0.2705671031859912,0.3242390226178157,0.3683565097701492,0.1885967580098968,0.2655586834910505,0.314496620571548,0.3544505411863671,0.1858885408016211,0.2445670153669278,0.2859688794456687,0.3229100875710414,HELLO
0.2632550895214081,0.6359902024269104,-4.098226611404243e-07,0.3324691653251648,0.6057490110397339,-0.0083197336643934,0.3800181150436401,0.5325679183006287,-0.0078899413347244,0.403290331363678,0.4684841632843017,-0.0098206438124179,0.4096415638923645,0.416703999042511,-0.007404095493257,0.3604903817176819,0.4714280366897583,0.0004075405013281,0.3816955089569092,0.4137019515037536,-0.020796725526452,0.3757627010345459,0.4727312326431274,-0.0262405406683683,0.3643365502357483,0.4971421957015991,-0.0258182417601346,0.3251717686653137,0.467263787984848,-0.0052354852668941,0.3458298742771148,0.4137665331363678,-0.0304381661117076,0.3412895202636719,0.4898073077201843,-0.0326329320669174,0.3299480080604553,0.5095537900924683,-0.028559748083353,0.287374347448349,0.4703509509563446,-0.0142836105078458,0.310744047164917,0.4220746755599975,-0.0456380508840084,0.3089854419231415,0.5016568303108215,-0.0344606377184391,0.2969007194042206,0.5252799391746521,-0.019002016633749,0.245207592844963,0.4768102169036865,-0.0233960375189781,0.2742648124694824,0.4417779445648193,-0.0438108630478382,0.2794840037822723,0.4962871074676513,-0.0324387811124324,0.2685036659240722,0.5178214907646179,-0.0189965479075908,0.075989006409267,0.1561794406779669,0.218551090371752,0.2637617361085793,0.1911428127449826,0.2527304615620868,0.1999999958251327,0.1736743824451045,0.1798045719707671,0.239015504263458,0.1688895869914093,0.1457729314692878,0.1679943750620505,0.2238254856231976,0.1460281729718456,0.1172597623270605,0.1618991517048953,0.1993965168077921,0.1443349587979824,0.119800856559218,HELLO
0.2667714655399322,0.6473255157470703,4.981705501450051e-07,0.3325690031051636,0.6249333024024963,-0.0227722190320491,0.3842549324035644,0.5637533068656921,-0.0248619373887777,0.4112550914287567,0.5022757649421692,-0.0251282751560211,0.4246945381164551,0.4484899044036865,-0.0256902743130922,0.3483394980430603,0.4671412110328674,-0.0052959872409701,0.3753534853458404,0.3961061835289001,-0.0177016574889421,0.3945145606994629,0.3537493348121643,-0.0300815142691135,0.4133017063140869,0.3181504309177398,-0.0390291735529899,0.3143439590930938,0.4540998637676239,-0.0042354613542556,0.3324235677719116,0.3708834946155548,-0.0149636631831526,0.3481270670890808,0.3189283609390259,-0.0288072880357503,0.3637870848178863,0.2763198018074035,-0.0390778221189975,0.2795839607715606,0.4561551511287689,-0.0073307771235704,0.2942429780960083,0.3751179575920105,-0.0225762613117694,0.3098526000976562,0.3238667845726013,-0.0363760329782962,0.326892614364624,0.2808136940002441,-0.0451479069888591,0.240603893995285,0.4690859317779541,-0.0125456117093563,0.2485489249229431,0.4059562087059021,-0.0293646473437547,0.2593154907226562,0.3651202023029327,-0.0391311608254909,0.2737568914890289,0.3275454044342041,-0.044886976480484,0.0731390717531095,0.1463038611436916,0.206267795856367,0.2552162083040831,0.1978579802522165,0.2742527560850882,0.3215745634307565,0.3624233204535491,0.1990407950115843,0.284524718960893,0.3395486912587802,0.3854664515576151,0.1917394480533231,0.2745202156264296,0.3283363929664226,0.3741441520385107,0.1805865331832541,0.2438309150603095,0.2850030126724316,0.3229907137171386,HELLO
0.2688851356506347,0.6571369767189026,7.359007980767275e-08,0.3343780040740967,0.6289440393447876,-0.0134977549314498,0.3826082646846771,0.5617741942405701,-0.0154273500666022,0.4084779918193817,0.4964112937450409,-0.0199948567897081,0.4180107712745666,0.4421053230762481,-0.0238066427409648,0.3473892211914062,0.4720208942890167,0.0089455703273415,0.3584351539611816,0.4066285490989685,-0.0083387931808829,0.3724664449691772,0.4012859165668487,-0.0216020084917545,0.3755906820297241,0.424944519996643,-0.0262999348342418,0.3148984611034393,0.4611794352531433,0.0052229068242013,0.3284387588500976,0.3646034598350525,-0.010706384666264,0.3403260111808777,0.38253915309906,-0.020124414935708,0.3390884101390838,0.4230636358261108,-0.0210171844810247,0.2795890271663666,0.4640036821365356,-0.0024947726633399,0.2924576699733734,0.3823570907115936,-0.024023413658142,0.30028235912323,0.42349773645401,-0.0231197867542505,0.2949302196502685,0.4703908264636993,-0.0150855602696537,0.2399121522903442,0.4791576564311981,-0.0115628745406866,0.2519685328006744,0.4139380753040313,-0.0291808601468801,0.2663567960262298,0.442341148853302,-0.0245642606168985,0.2671796083450317,0.4841775000095367,-0.0154651124030351,0.0725696142122189,0.1492146633544638,0.2138193347236291,0.2627619207781124,0.2012731411109227,0.2661638870828552,0.2768673013762076,0.2568873313923786,0.2013550649065524,0.2987258287878908,0.2844516803812316,0.2452764844057437,0.1934457728347871,0.2768334843694885,0.2368704459735017,0.189156145511154,0.1806924845817992,0.2455267887525603,0.2162106534950514,0.1736578860425562,HELLO
0.2852464914321899,0.639420211315155,-7.8343077802856e-08,0.3342857956886291,0.6324364542961121,-0.0117862457409501,0.3779201805591583,0.5601947903633118,-0.0127607621252536,0.3947645425796509,0.4968376755714416,-0.0144521305337548,0.4036189317703247,0.4462476968765259,-0.013794015161693,0.3611770868301391,0.4899782538414001,-0.0074816681444644,0.3756774067878723,0.4348543286323547,-0.0271375980228185,0.3805620968341827,0.4808365702629089,-0.034802746027708,0.3720379769802093,0.5206236243247986,-0.035022035241127,0.3283154964447021,0.4865655601024627,-0.0101607646793127,0.3428711593151092,0.4215612113475799,-0.0318853333592414,0.3488693237304687,0.4857631623744964,-0.036770511418581,0.3422719538211822,0.5288270711898804,-0.0338781587779521,0.2934204339981079,0.4913541674613952,-0.0156624130904674,0.3114038407802582,0.4377842545509338,-0.0419610626995563,0.3206305503845215,0.5068448781967163,-0.0383876152336597,0.3160293102264404,0.5494720935821533,-0.0283006597310304,0.2558478116989136,0.5028679966926575,-0.0214947052299976,0.2773152589797973,0.465888649225235,-0.0433975905179977,0.2921440899372101,0.512861430644989,-0.0409745723009109,0.2922435700893402,0.5476580262184143,-0.0334715843200683,0.0509169909361041,0.1225883968081295,0.18036863596193,0.226975610273667,0.167792515199668,0.2253028978602541,0.1882685887781146,0.1512346802461598,0.1591311507434825,0.2275957286570519,0.1703244498812983,0.1289591808961224,0.1491163150339818,0.2076101880768484,0.1424845730875201,0.0991925840147625,0.141325187682084,0.1790515332315084,0.1332051462405118,0.097926500171458,HELLO
0.2637801766395569,0.6730107665061951,4.045261619012308e-07,0.3319311738014221,0.6506305932998657,-0.020137621089816,0.3877817988395691,0.5879725217819214,-0.0187615901231765,0.4167616367340088,0.5242505669593811,-0.0164679698646068,0.4320366084575653,0.473349004983902,-0.0130937863141298,0.3497051000595093,0.4826011657714844,0.0133036095649003,0.3699504733085632,0.417592853307724,0.0069755115546286,0.3829804360866546,0.3880603611469269,-0.0036333352327346,0.3983285129070282,0.3703939914703369,-0.0113441590219736,0.3166669011116028,0.467085599899292,0.0158137436956167,0.3309494256973266,0.3887446522712707,0.0129645131528377,0.3448036015033722,0.3451888561248779,0.0019312337972223,0.3631845712661743,0.3164477348327636,-0.0071340524591505,0.2832435071468353,0.4667545557022095,0.0131318625062704,0.2943008244037628,0.3910150229930877,0.0044574760831892,0.3104761838912964,0.3526007533073425,-0.007188438437879,0.3315321207046509,0.3282133042812347,-0.0154634360224008,0.2450328171253204,0.4781911969184875,0.0079669337719678,0.24986232817173,0.4258986115455627,-0.0025378603022545,0.2617510855197906,0.40068119764328,-0.0090286936610937,0.2788760066032409,0.3838160932064056,-0.0131289884448051,0.0745048363706118,0.1515253042143187,0.2140189978878343,0.2614316424920195,0.2093224397454303,0.2766931412151466,0.3088990764494158,0.3313742090862616,0.2131953131828912,0.2923815996838583,0.3376917653784181,0.3702287532103739,0.2075882485073205,0.2836775895031565,0.3238746256107523,0.3517310709133953,0.1958815809904543,0.2475168002855566,0.2724867628012571,0.2898858811792159,HELLO
0.2666053473949432,0.6846441030502319,-4.671150009016856e-07,0.3397028744220733,0.6410854458808899,-0.0014310032129287,0.3795860409736633,0.5726420879364014,0.0005113976076245,0.3945866525173187,0.5098854303359985,-0.0024669643025845,0.3996544480323791,0.4630652964115143,-0.0024556312710046,0.3633957803249359,0.5147567391395569,0.0120113268494606,0.3839023411273956,0.457289844751358,-0.0089983036741614,0.3799502551555633,0.5136728286743164,-0.0176536329090595,0.3685286939144134,0.5442119836807251,-0.0197320934385061,0.3288638889789581,0.5094947814941406,0.0028097201138734,0.348819226026535,0.4526819586753845,-0.0212988555431365,0.3458567857742309,0.5238581895828247,-0.0256620943546295,0.3348594605922699,0.5489429235458374,-0.0230653993785381,0.291931688785553,0.5108915567398071,-0.0098225446417927,0.313302993774414,0.4537434577941894,-0.0385535880923271,0.3126722574234009,0.5275547504425049,-0.0287987366318702,0.3004122376441955,0.5563046932220459,-0.0147177148610353,0.2491442710161209,0.5187295079231262,-0.0222670305520296,0.2744582891464233,0.4730535447597503,-0.0405968092381954,0.2818702459335327,0.5254755616188049,-0.0289747714996337,0.2736712992191314,0.5537704229354858,-0.0155574828386306,0.0851037690434787,0.1590891275875936,0.2166238485440683,0.2584671324615601,0.195893816945656,0.2559873132951073,0.2058880254884693,0.1746393019732667,0.1859067185283762,0.2470206056430584,0.1810840124564293,0.1536405714242138,0.1758631403237538,0.2387092819605706,0.1662184262633089,0.1335309227279967,0.1683102549216586,0.2155928942372945,0.1625027754328358,0.1319843496789824,HELLO
0.2705661654472351,0.666853129863739,5.547983619180741e-07,0.3355112373828888,0.6527062654495239,-0.0245422087609767,0.3888666927814483,0.5961875319480896,-0.0292988419532775,0.4187299609184265,0.536443293094635,-0.0312739312648773,0.437981903553009,0.4888838827610016,-0.0329494476318359,0.3575218617916107,0.4819523394107818,-0.0131291644647717,0.3817851543426513,0.4010496735572815,-0.0252275988459587,0.397144466638565,0.3498162627220154,-0.036660112440586,0.4104211330413818,0.3062355816364288,-0.0449081063270568,0.3228997886180877,0.4626880884170532,-0.0107019627466797,0.3374979794025421,0.3689205050468445,-0.0217400398105382,0.3506447374820709,0.3086756467819214,-0.0348203890025615,0.3631013333797455,0.2608267366886139,-0.0436967983841896,0.2884453535079956,0.4617456495761871,-0.0114275077357888,0.2976528108119964,0.374725341796875,-0.0253641437739133,0.310182124376297,0.3195396363735199,-0.0381609797477722,0.322716474533081,0.2739237248897552,-0.045853279531002,0.2514744400978088,0.4752778112888336,-0.0142372846603393,0.2583260238170624,0.4061852693557739,-0.0291633997112512,0.2657377123832702,0.3609827756881714,-0.0369059927761554,0.2759421169757843,0.3204513192176819,-0.0405120328068733,0.0708543815484337,0.1408797222681077,0.1998432618155867,0.2465497615897576,0.2047485896527552,0.2892362366849614,0.3433343064447927,0.389385690407742,0.2110372387634885,0.3061312955311508,0.368668123402541,0.4187238325367447,0.2062021931234122,0.2944752941277372,0.3516424173520103,0.3990184784614153,0.1930500265121612,0.2625796846893632,0.3081267284354738,0.3488042216318145,HELLO
0.2787423431873321,0.6595072150230408,-1.9543178098047065e-07,0.3290170729160309,0.6473520994186401,-0.0139231029897928,0.37863889336586,0.5804429650306702,-0.0143883023411035,0.3931917250156402,0.5186407566070557,-0.0128777371719479,0.3913682103157043,0.4735085964202881,-0.0074138967320322,0.3582116663455963,0.5121747851371765,-0.0156577993184328,0.3769684433937073,0.4700490236282348,-0.030254628509283,0.3713429570198059,0.5253235101699829,-0.0290502533316612,0.3595173358917236,0.5402780175209045,-0.0257166549563407,0.3238282799720764,0.5076704025268555,-0.0168356280773878,0.3462395668029785,0.4636666178703308,-0.0363538563251495,0.343268483877182,0.5362318158149719,-0.0354830436408519,0.3316431045532226,0.5490859150886536,-0.0304175596684217,0.2886213362216949,0.511911153793335,-0.0198614411056041,0.311056911945343,0.4759175181388855,-0.0470364019274711,0.3113378584384918,0.5505638122558594,-0.0372389182448387,0.2995946705341339,0.5649136304855347,-0.0243745818734169,0.2498241066932678,0.5189899802207947,-0.022695442661643,0.2757160663604736,0.4947687983512878,-0.0426340512931346,0.2799215614795685,0.5453534126281738,-0.0337055176496505,0.2694476246833801,0.5594290494918823,-0.0228816792368888,0.0535643784573198,0.1282087905912122,0.1819556297255297,0.2175661624323032,0.1681290539400523,0.2155414200778699,0.1656020718295211,0.1462926425828593,0.1592814839117355,0.2103116814380519,0.1435948446124129,0.1261608896583853,0.149253679598233,0.1922545522934045,0.1196572400556215,0.0998843156148086,0.1452461081241792,0.1701926847562948,0.1190316340423733,0.1030805185729732,HELLO
