0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,label
0.2538910210132599,0.5043196678161621,-2.8926984896315844e-07,0.2803642451763153,0.5800706744194031,-0.02603256143629551,0.32828107476234436,0.6499550342559814,-0.03978251665830612,0.37017393112182617,0.7009835839271545,-0.05230432748794556,0.38371413946151733,0.7567477226257324,-0.05880469083786011,0.3930417001247406,0.5818450450897217,-0.011334381997585297,0.4399249255657196,0.5642674565315247,-0.03993871808052063,0.39027148485183716,0.569768488407135,-0.05096309259533882,0.3701487183570862,0.5797186493873596,-0.05353273078799248,0.38879159092903137,0.5320804119110107,-0.009437241591513157,0.4342406392097473,0.5134648084640503,-0.03797663375735283,0.3765982389450073,0.5279334783554077,-0.03699856251478195,0.3628273904323578,0.5369745492935181,-0.029079467058181763,0.37967729568481445,0.48611897230148315,-0.01333271712064743,0.4208012819290161,0.4737674593925476,-0.041717518121004105,0.36824339628219604,0.4905301332473755,-0.02540602535009384,0.3524554669857025,0.4991037845611572,-0.006298879161477089,0.3672909736633301,0.43949049711227417,-0.019849194213747978,0.4023895263671875,0.4329710602760315,-0.03287212923169136,0.3678107261657715,0.44875580072402954,-0.018047470599412918,0.3501286208629608,0.45443153381347656,-0.002137978095561266,0.0843606886715583,0.16830378982910352,0.23438029673449193,0.2898826013791542,0.15969207017430437,0.19949292997688045,0.1596257697126858,0.14854824438059155,0.13805027615119422,0.1845313553890558,0.13032093309917434,0.11738429387000546,0.12779360643382193,0.17473637234859105,0.11794943161817449,0.09890312271413537,0.1321224797779089,0.16799698733234186,0.12802633831446367,0.10842080636398459,Maybe
0.25293073058128357,0.5044513940811157,-2.849999418685911e-07,0.28034889698028564,0.5802245736122131,-0.02559693530201912,0.3281293213367462,0.6488400101661682,-0.03868122398853302,0.3696659803390503,0.6999831199645996,-0.050679463893175125,0.38345906138420105,0.7555214166641235,-0.05673515051603317,0.3918309211730957,0.5798835158348083,-0.010022527538239956,0.43899476528167725,0.5640825033187866,-0.038072384893894196,0.38969239592552185,0.5688149333000183,-0.04876448214054108,0.3696036636829376,0.5780823826789856,-0.05117299407720566,0.387523889541626,0.5308542251586914,-0.008243012242019176,0.4333139657974243,0.5133714079856873,-0.03682775795459747,0.37623777985572815,0.5271642208099365,-0.036361973732709885,0.3617917597293854,0.5360682606697083,-0.028764400631189346,0.3782651126384735,0.4850255846977234,-0.012257522903382778,0.41941121220588684,0.47337254881858826,-0.0409335121512413,0.3673210144042969,0.4899125099182129,-0.025424009189009666,0.35109177231788635,0.4985806941986084,-0.006676627788692713,0.36592328548431396,0.4383220076560974,-0.01879032887518406,0.4016907811164856,0.4322449564933777,-0.0319584384560585,0.3677922785282135,0.44790181517601013,-0.01753108762204647,0.3498900830745697,0.45369938015937805,-0.0018731323070824146,0.08454891537815325,0.1673293624789246,0.2332984216326257,0.2886046540635769,0.15837838641747212,0.1990607419564175,0.1588218033246061,0.14714870694215754,0.13740586042895797,0.18432021310568517,0.13054759019714784,0.1169518031845277,0.12742177709041377,0.17423310382884152,0.11807998110371477,0.0985628164418938,0.13226291604715684,0.16841806861697609,0.129222130889739,0.1094549702392058,Maybe
0.2522291839122772,0.5051843523979187,-2.846257416422304e-07,0.2804759740829468,0.5803747773170471,-0.025229383260011673,0.3283723294734955,0.6484659910202026,-0.038199979811906815,0.36997631192207336,0.6995155215263367,-0.05007502809166908,0.38422903418540955,0.754356861114502,-0.05593380331993103,0.39153656363487244,0.5803133845329285,-0.01022051926702261,0.4387221336364746,0.5631715059280396,-0.03849374130368233,0.3890833556652069,0.5691596269607544,-0.0494760200381279,0.3691609501838684,0.5787593126296997,-0.05207487568259239,0.38723623752593994,0.5312362909317017,-0.008458660915493965,0.4328063130378723,0.5124610662460327,-0.03678396716713905,0.37554261088371277,0.5274684429168701,-0.036131322383880615,0.36159610748291016,0.5365170836448669,-0.028580380603671074,0.37783947587013245,0.485212117433548,-0.012434410862624645,0.41950705647468567,0.47267815470695496,-0.0407395176589489,0.3671376407146454,0.48995018005371094,-0.02470717392861843,0.35096943378448486,0.4985126256942749,-0.005798182915896177,0.365161269903183,0.4382253885269165,-0.018940415233373642,0.4002665877342224,0.4318763017654419,-0.03202874958515167,0.36618006229400635,0.4481545686721802,-0.017460253089666367,0.34850916266441345,0.4539234936237335,-0.0017350496491417289,0.08419019285143993,0.16669320110478283,0.23267245084571475,0.2874707951875431,0.15860444732365325,0.19905747029030163,0.15896461391192393,0.1476417141943307,0.1377575847504211,0.18442909051712933,0.1304156196595195,0.11730168756162808,0.12779453474419164,0.17520908836434068,0.11851777854288083,0.09913508211837568,0.13264949090128342,0.16827051371387564,0.12861589876268556,0.1090895016051736,Maybe
0.25223445892333984,0.5038004517555237,-2.845511062332662e-07,0.2800530195236206,0.5783550143241882,-0.02556544356048107,0.32791203260421753,0.6454484462738037,-0.03927014023065567,0.36997175216674805,0.6954124569892883,-0.05204517021775246,0.3844229280948639,0.7517498731613159,-0.05908979848027229,0.3915191888809204,0.5781299471855164,-0.010746500454843044,0.4377998113632202,0.5626021027565002,-0.03910277038812637,0.38869303464889526,0.5687825679779053,-0.049826979637145996,0.3680554926395416,0.5775544047355652,-0.05215837061405182,0.3875180184841156,0.5291591882705688,-0.00922299362719059,0.43233567476272583,0.5115084052085876,-0.0378805473446846,0.37520554661750793,0.5263338088989258,-0.037371840327978134,0.3606865108013153,0.5343163013458252,-0.029743235558271408,0.37810757756233215,0.48313432931900024,-0.013438033871352673,0.4188958704471588,0.4715188145637512,-0.04249613732099533,0.36659836769104004,0.4895041882991791,-0.02703702263534069,0.35003355145454407,0.4976985454559326,-0.008251568302512169,0.36519667506217957,0.43591028451919556,-0.020113082602620125,0.40068167448043823,0.42941898107528687,-0.033935390412807465,0.36673054099082947,0.44704991579055786,-0.019671699032187462,0.34837135672569275,0.4533223807811737,-0.003974066115915775,0.08358129257705357,0.16532807104169575,0.23083739058922587,0.2871311157185219,0.15824219110743876,0.1985475725996468,0.15914244518978407,0.14688302615694354,0.13794841560444085,0.18420308032866947,0.13048476452836452,0.11652342153994455,0.1282641950010251,0.17499722195947298,0.11838273515878725,0.0983360536322373,0.13331939741776333,0.1694720342624571,0.12929400871193797,0.10865601551813125,Maybe
0.25257810950279236,0.5035712718963623,-2.823513511884812e-07,0.2787707448005676,0.5786925554275513,-0.02671564742922783,0.32732346653938293,0.6474303007125854,-0.040756192058324814,0.3696565628051758,0.6965227723121643,-0.05346132069826126,0.38481631875038147,0.7511147260665894,-0.06014387682080269,0.39217495918273926,0.5797616243362427,-0.012019776739180088,0.4373877942562103,0.5637010335922241,-0.04203277826309204,0.387857586145401,0.5703230500221252,-0.0537872277200222,0.36576956510543823,0.579731822013855,-0.05626729503273964,0.38792991638183594,0.5299326181411743,-0.009824356995522976,0.4325098395347595,0.5110734701156616,-0.0394301563501358,0.3750714659690857,0.5264570713043213,-0.0388248935341835,0.3600136339664459,0.5359338521957397,-0.030797256156802177,0.3783770501613617,0.4833083748817444,-0.013620303012430668,0.41889774799346924,0.47012776136398315,-0.0430515818297863,0.36620858311653137,0.48814690113067627,-0.027137666940689087,0.3495558202266693,0.49735027551651,-0.007945124059915543,0.36523115634918213,0.4362684488296509,-0.020044691860675812,0.3995954692363739,0.429154634475708,-0.03373022750020027,0.36508050560951233,0.44565674662590027,-0.01930229179561138,0.3473953604698181,0.45156556367874146,-0.0034864372573792934,0.08392241723437056,0.16716259374189343,0.23193906174147857,0.28702257340363024,0.15948892905408177,0.19883897639253068,0.16015421373083377,0.14757612182101953,0.13824451035710253,0.18435407620657157,0.13052100454110002,0.11635369403670684,0.12814625795961226,0.17502601215585273,0.1178398633296459,0.09750127016083554,0.13274847384848332,0.16819527100300655,0.1279978473867534,0.1081991591658137,Maybe
0.2530316710472107,0.503229558467865,-2.9807034707118873e-07,0.27947068214416504,0.5778919458389282,-0.026742679998278618,0.32761698961257935,0.6460773944854736,-0.04041188210248947,0.37026020884513855,0.6952568292617798,-0.05260331928730011,0.3887011706829071,0.7469000816345215,-0.05879078060388565,0.3916606903076172,0.5792315602302551,-0.012782990001142025,0.43792182207107544,0.5615103840827942,-0.04220731183886528,0.38797396421432495,0.5685532093048096,-0.05369964987039566,0.366707980632782,0.577882707118988,-0.056340642273426056,0.3875237703323364,0.530119776725769,-0.010516364127397537,0.43278929591178894,0.5096825957298279,-0.039926014840602875,0.37505635619163513,0.5257525444030762,-0.039437513798475266,0.35965198278427124,0.5351483821868896,-0.03178583085536957,0.37813523411750793,0.4841379225254059,-0.014109144918620586,0.41863924264907837,0.4699561595916748,-0.043712832033634186,0.36566925048828125,0.48810356855392456,-0.02772613987326622,0.3487721085548401,0.4972337484359741,-0.008628212846815586,0.3651341199874878,0.437275767326355,-0.020284106954932213,0.3999864161014557,0.42917680740356445,-0.03488126024603844,0.36500945687294006,0.44566595554351807,-0.020706793293356895,0.346587598323822,0.4517357051372528,-0.0050424993969500065,0.08359813626457792,0.16613720271028415,0.23104995270276704,0.28502255670076115,0.15861181061317634,0.19839973435274852,0.15924893163726983,0.1472060812243935,0.1375565202140345,0.18425120962012004,0.13020216075173469,0.11574550650864111,0.12733597926442972,0.17448143875533956,0.1169818027596626,0.09631522218985333,0.13163698008998737,0.16821470969107136,0.12759840063451158,0.10691001942586664,Maybe
0.23770710825920105,0.5058733224868774,-3.1274666412173246e-07,0.28404566645622253,0.5665626525878906,-0.019028307870030403,0.33799123764038086,0.6109981536865234,-0.025372883304953575,0.39482349157333374,0.6043722629547119,-0.03216534107923508,0.4262106120586395,0.5664356350898743,-0.03437301516532898,0.38435617089271545,0.554205060005188,0.0031031256075948477,0.42993757128715515,0.5373166799545288,-0.02311393991112709,0.38583293557167053,0.5513634085655212,-0.036949653178453445,0.36402466893196106,0.5625831484794617,-0.04146626964211464,0.374962717294693,0.5102282166481018,0.0033323601819574833,0.416486918926239,0.49210935831069946,-0.023049764335155487,0.3661288917064667,0.5155326128005981,-0.028333844617009163,0.34863990545272827,0.5224741101264954,-0.02541261352598667,0.36120501160621643,0.470204621553421,-0.0016064378432929516,0.40141355991363525,0.4531368613243103,-0.029031697660684586,0.35393109917640686,0.47894591093063354,-0.018035944551229477,0.33398255705833435,0.48767757415771484,-0.002727528102695942,0.34323015809059143,0.42710888385772705,-0.008412602357566357,0.37860068678855896,0.415574848651886,-0.022958002984523773,0.34950166940689087,0.43826377391815186,-0.011327973566949368,0.3303280770778656,0.4465031921863556,0.002600215608254075,0.0786925750138051,0.14748526732264022,0.1882078325326408,0.20095483901625785,0.15443942421689477,0.1961516642944381,0.15929803014096006,0.14453911608862477,0.13736511210532482,0.18078424884517805,0.13186449628838304,0.11501068069677133,0.12855569997170538,0.17442407505634813,0.12065813512744147,0.09801777901141678,0.13194588835875481,0.16891379573259993,0.1311388228539926,0.1100464401265834,Maybe
0.23244193196296692,0.5037603378295898,-3.254366447436041e-07,0.2774891257286072,0.5575630068778992,-0.015928875654935837,0.33529552817344666,0.5918229222297668,-0.019871311262249947,0.3893505334854126,0.5810124278068542,-0.025098245590925217,0.41743871569633484,0.5446978211402893,-0.026193972676992416,0.37665730714797974,0.5399264097213745,0.00742423115298152,0.418234646320343,0.5219016671180725,-0.01744011975824833,0.3789074718952179,0.5378645658493042,-0.03135477006435394,0.35755667090415955,0.5474358201026917,-0.03579898551106453,0.36672699451446533,0.4979255795478821,0.006973499897867441,0.4054923355579376,0.4797961711883545,-0.02039175294339657,0.3572891354560852,0.5041880011558533,-0.027170274406671524,0.33836185932159424,0.5105687975883484,-0.024145688861608505,0.35266897082328796,0.459120512008667,0.0016356365522369742,0.39065805077552795,0.44475486874580383,-0.025870801880955696,0.3458561301231384,0.4710036814212799,-0.016257843002676964,0.3253677487373352,0.4783697724342346,-0.0010754263494163752,0.33495834469795227,0.41804301738739014,-0.005248481873422861,0.36801961064338684,0.4131545424461365,-0.018582163378596306,0.3401392996311188,0.43322545289993286,-0.006934903096407652,0.3223184049129486,0.4388614594936371,0.0070222304202616215,0.07195620595152069,0.1368529762275856,0.17668644609492726,0.1912741349144104,0.1488663267377425,0.18748916492057494,0.15361755744177993,0.13726904135760062,0.13459255799806347,0.17588784432971558,0.12777015787345095,0.10885028576382838,0.12825728553993548,0.1708311071946901,0.11916411272181138,0.09633817559125728,0.13373338046211763,0.16412191144006447,0.12892626327482046,0.11108087634672748,Maybe
0.2045556902885437,0.5021666288375854,-2.7408492542235763e-07,0.2551399767398834,0.5399150848388672,-0.017976080998778343,0.31546884775161743,0.5581488013267517,-0.02202027291059494,0.365747332572937,0.5279328227043152,-0.027080394327640533,0.3904591500759125,0.48358064889907837,-0.02725169248878956,0.3468802571296692,0.5246461033821106,0.016575681045651436,0.38522830605506897,0.5087453126907349,-0.006466279271990061,0.35268643498420715,0.5197646617889404,-0.019600991159677505,0.3368176221847534,0.5275506377220154,-0.024530310183763504,0.33509424328804016,0.48228779435157776,0.016011055558919907,0.3729791045188904,0.46386241912841797,-0.011745123192667961,0.3275795578956604,0.49001267552375793,-0.02025485783815384,0.31266242265701294,0.4982909858226776,-0.017498217523097992,0.3166317939758301,0.4447077810764313,0.009683283045887947,0.35091349482536316,0.42702868580818176,-0.022687632590532303,0.307045042514801,0.4622415602207184,-0.016661662608385086,0.2896362245082855,0.4737374782562256,-0.002167172497138381,0.29334381222724915,0.4056603014469147,0.0020470204763114452,0.3200749158859253,0.4012518525123596,-0.015891751274466515,0.2946101129055023,0.4261268377304077,-0.007087899371981621,0.2825142741203308,0.4342225193977356,0.005722727160900831,0.06562656169933039,0.12617690946967214,0.16546895539972936,0.18880724248876388,0.14503920639193682,0.18090793899726268,0.15045463235704404,0.1368915235030012,0.13301069339225444,0.1731230788283713,0.1252710610842928,0.1095822258248678,0.12631842099420254,0.1660753854955324,0.11124603494664002,0.08973076035910509,0.13115255711902163,0.15421096786757682,0.11807659927651513,0.10356976172557221,Maybe
0.19439560174942017,0.5074099898338318,-2.3577997865231737e-07,0.24363316595554352,0.5412079095840454,-0.01762966252863407,0.30482688546180725,0.5553195476531982,-0.02198837138712406,0.35643866658210754,0.5253416299819946,-0.027338562533259392,0.3824027180671692,0.47930777072906494,-0.028293432667851448,0.336447149515152,0.5149376392364502,0.015575269237160683,0.3701768219470978,0.4957830607891083,-0.007252708543092012,0.33977940678596497,0.5105134844779968,-0.020112374797463417,0.32647794485092163,0.5184690952301025,-0.02446369268000126,0.32342416048049927,0.47605350613594055,0.01570160500705242,0.355802059173584,0.4571300446987152,-0.010133093222975731,0.312921941280365,0.4871540069580078,-0.017686357721686363,0.3001934885978699,0.4930097460746765,-0.014841382391750813,0.30455726385116577,0.4402463436126709,0.010238568298518658,0.3354652523994446,0.42266371846199036,-0.020679693669080734,0.2930060029029846,0.4600464999675751,-0.013806152157485485,0.2761639952659607,0.4682343900203705,0.0008606984047219157,0.28034141659736633,0.4017644226551056,0.0036482596769928932,0.3080770969390869,0.39699429273605347,-0.013594457879662514,0.2827785611152649,0.4237436354160309,-0.003920491319149733,0.2688939571380615,0.42927709221839905,0.00956475455313921,0.06226904364032104,0.1223677745989162,0.16530844711763182,0.19218979029819422,0.14310102754595322,0.1763145519075926,0.14680116001506618,0.13478319589195026,0.13370918383647742,0.16935994857394365,0.12153845858084363,0.1077999049845248,0.12942712343128965,0.16586204154217105,0.11026293445669139,0.09067270265460649,0.13623868934150732,0.15905945865820773,0.12176606576268297,0.10838008897149255,Maybe
